comm_insee;NOM_COM;Nb_log_pp_2022;Prop_logvac_pp_2A_010121
76463;Neuf-Marché;354;7,6
76464;La Neuville-Chant-d'Oisel;937;1,8
76467;Néville;611;2,3
76474;Notre-Dame-de-Bondeville;2 459;1,4
76475;Franqueville-Saint-Pierre;2 309;1
76476;Port-Jérôme-sur-Seine;3 462;1,6
76481;Octeville-sur-Mer;2 372;1,6
76482;Offranville;1 244;1,8
76484;Oissel;3 250;2,7
76486;Orival;422;7,1
76490;Ourville-en-Caux;466;4,9
76495;Pavilly;1 934;2,4
76497;Petit-Couronne;2 546;2
76498;Le Petit-Quevilly;7 559;2,7
76507;Ponts-et-Marais;411;5,1
76517;Quincampoix;1 301;0,8
76534;Rolleville;463;2,8
76535;Roncherolles-en-Bray;250;6
76540;Rouen;60 209;3,8
76545;Rouxmesnil-Bouteilles;;
76548;Ry;391;4,3
76552;Sainte-Adresse;3 441;1,8
76557;Saint-Arnoult;519;2,9
76560;Saint-Aubin-Épinay;405;2,7
76561;Saint-Aubin-lès-Elbeuf;2 907;2,4
76565;Saint-Aubin-sur-Scie;495;3,4
76575;Saint-Étienne-du-Rouvray;7 468;3,3
76591;Saint-Jacques-sur-Darnétal;1 239;1,3
76596;Saint-Laurent-de-Brèvedent;;
76597;Saint-Laurent-en-Caux;328;5,5
76599;Saint-Léger-du-Bourg-Denis;1 405;1,3
76600;Saint-Léonard;872;1,8
76610;Sainte-Marie-des-Champs;637;1,7
76613;Saint-Martin-aux-Buneaux;609;3,9
76614;Saint-Martin-de-Boscherville;664;1,8
76618;Petit-Caux;4 136;2
76624;Saint-Nicolas-d'Aliermont;1 577;2
76636;Saint-Pierre-de-Varengeville;895;1,2
76637;Saint-Pierre-en-Port;;
76640;Saint-Pierre-lès-Elbeuf;2 934;2
76646;Saint-Riquier-ès-Plains;279;4,3
76647;Saint-Romain-de-Colbosc;1 948;2,9
76648;Saint-Saëns;979;4,3
76652;Saint-Vaast-d'Équiqueville;311;3,9
76655;Saint-Valery-en-Caux;2 563;5,5
76657;Saint-Vigor-d'Ymonville;455;2,4
76663;Sassetot-le-Mauconduit;745;3,1
76672;Serqueux;429;3
76678;Sommery;385;3,6
76681;Sotteville-lès-Rouen;10 345;2,9
76682;Sotteville-sous-le-Val;;
76683;Sotteville-sur-Mer;;
76684;Tancarville;;
76700;Tôtes;525;2,9
76702;Touffreville-la-Corbeline;;
76705;Tourville-la-Rivière;794;1,6
76709;Le Trait;1 518;1,8
76711;Le Tréport;3 595;6,7
76718;Valliquerville;625;3,5
76719;Valmont;458;5,7
76720;Varengeville-sur-Mer;772;1,9
76728;La Vaupalière;500;2,2
76735;Veules-les-Roses;778;3,6
76736;Veulettes-sur-Mer;500;4,6
76739;Vieux-Rouen-sur-Bresle;306;6,2
76743;Villers-Écalles;747;1,6
76748;Vittefleur;363;7,4
76752;Yerville;1 078;4,2
76754;Yport;710;2,4
76758;Yvetot;4 730;2,4
77001;Achères-la-Forêt;643;5,4
77002;Amillis;378;3,7
77005;Annet-sur-Marne;1 406;1,8
77006;Arbonne-la-Forêt;492;5,5
77008;Armentières-en-Brie;;
77010;Aubepierre-Ozouer-le-Repos;423;4,7
77014;Avon;7 023;2,8
77016;Bagneaux-sur-Loing;477;3,8
77018;Bailly-Romainvilliers;2 529;9,5
77022;Barbizon;959;9,3
77025;Bazoches-lès-Bray;463;2,6
77027;Beaumont-du-Gâtinais;561;7,3
77030;Bellot;393;4,8
77032;Beton-Bazoches;404;3,5
77034;Blandy;389;5,1
77037;Bois-le-Roi;2 846;2,6
77039;Boissise-la-Bertrand;494;3,6
77040;Boissise-le-Roi;1 373;2
77042;Boissy-le-Châtel;1 467;2,1
77044;Bombon;395;3,5
77045;Bougligny;;
77047;Bouleurs;656;2,4
77048;Bourron-Marlotte;1 486;2,8
77049;Boutigny;;
77050;Bransles;316;3,8
77051;Bray-sur-Seine;953;7,6
77053;Brie-Comte-Robert;7 530;2,9
77055;Brou-sur-Chantereine;1 555;2
77058;Bussy-Saint-Georges;10 385;0,7
77060;Buthiers;474;5,3
77061;Cannes-Écluse;1 030;1,7
77062;Carnetin;;
77063;La Celle-sur-Morin;;
77065;Cély;583;4,3
77067;Cesson;;
77069;Chailly-en-Bière;1 052;3,2
77070;Chailly-en-Brie;627;2,6
77071;Chaintreaux;451;3,5
77072;Chalautre-la-Grande;316;7,3
77075;Chalifert;745;1,7
77078;Chamigny;575;2,8
77079;Champagne-sur-Seine;1 954;2,4
77082;Champeaux;394;4,1
77083;Champs-sur-Marne;7 630;0,9
77084;Changis-sur-Marne;521;3,6
77086;La Chapelle-Gauthier;545;2,4
77088;La Chapelle-la-Reine;873;4,4
77096;Chartrettes;1 223;4,3
77099;Château-Landon;1 666;5,6
77100;Le Châtelet-en-Brie;1 821;4,1
77101;Châtenay-sur-Seine;;
77104;Châtres;305;3,6
77107;Chaumes-en-Brie;1 574;5
77108;Chelles;19 585;1,4
77109;Chenoise-Cucharmoy;662;2,4
77111;Chessy;2 808;1,4
77114;Chevry-Cossigny;1 586;2,7
77116;Choisy-en-Brie;651;2,9
77117;Citry;449;6
77118;Claye-Souilly;5 190;2,9
77121;Collégien;;
77122;Combs-la-Ville;8 015;1,7
77125;Condé-Sainte-Libiaire;638;4,1
77126;Congis-sur-Thérouanne;707;1,8
77127;Coubert;728;8,5
77128;Couilly-Pont-aux-Dames;922;5,4
77129;Coulombs-en-Valois;;
77131;Coulommiers;5 924;4,3
77132;Coupvray;1 237;2,3
77135;Courpalay;622;3,5
77139;Courtry;2 425;1,3
77141;Coutevroult;485;4,5
77142;Crécy-la-Chapelle;2 373;4,6
77143;Crégy-lès-Meaux;1 499;1,1
77145;Crisenoy;;
77146;Croissy-Beaubourg;806;2
77147;La Croix-en-Brie;360;4,7
77148;Crouy-sur-Ourcq;779;4,6
77152;Dammarie-les-Lys;6 547;1,9
77153;Dammartin-en-Goële;4 323;2,9
77154;Dammartin-sur-Tigeaux;514;3,3
77155;Dampmart;1 349;0,9
77156;Darvault;469;4,1
77159;Donnemarie-Dontilly;1 262;4
77161;Dormelles;;
77162;Doue;508;2,4
77165;Les Écrennes;287;5,6
77168;Égreville;1 113;4,8
77169;Émerainville;;
77171;Esbly;2 815;3,4
77172;Esmans;440;3,6
77173;Étrépilly;340;4,1
77175;Évry-Grégy-sur-Yerre;1 214;2,4
77176;Faremoutiers;1 235;1,9
77177;Favières;553;3,4
77178;Faÿ-lès-Nemours;;
77180;Férolles-Attilly;473;6,1
77181;Ferrières-en-Brie;1 849;1,4
77182;La Ferté-Gaucher;1 860;7,4
77183;La Ferté-sous-Jouarre;4 449;4
77185;Fleury-en-Bière;360;4,2
77186;Fontainebleau;7 927;5,2
77188;Fontaine-le-Port;560;5,9
77191;Fontenailles;497;4,2
77192;Fontenay-Trésigny;2 293;4,6
77199;Fublaines;537;3
77201;Gastins;;
77202;La Genevraye;385;4,4
77203;Germigny-l'Évêque;610;2,8
77208;Gouaix;644;4,8
77210;La Grande-Paroisse;1 202;2
77211;Grandpuits-Bailly-Carrois;422;3,6
77215;Gretz-Armainvilliers;3 185;2,6
77216;Grez-sur-Loing;731;3,3
77217;Grisy-Suisnes;1 212;3,8
77219;Guérard;1 202;3,2
77222;Guignes;1 614;4,2
77226;Héricy;1 261;3,6
77229;La Houssaye-en-Brie;704;1,7
77231;Isles-les-Meldeuses;;
77232;Isles-lès-Villenoy;422;4,3
77237;Jossigny;273;4
77238;Jouarre;1 641;6
77239;Jouy-le-Châtel;707;5,1
77240;Jouy-sur-Morin;986;3,5
77241;Juilly;736;6,1
77243;Lagny-sur-Marne;8 960;1,5
77244;Larchant;459;7,6
77249;Lésigny;;
77251;Lieusaint;4 068;0,4
77254;Liverdy-en-Brie;587;2,9
77255;Livry-sur-Seine;921;1,8
77257;Lizy-sur-Ourcq;1 071;4,8
77258;Lognes;4 395;0,7
77259;Longperrier;910;3,2
77260;Longueville;551;3,6
77261;Lorrez-le-Bocage-Préaux;618;6,5
77264;Lumigny-Nesles-Ormeaux;682;4,8
77265;Luzancy;506;4,2
77266;Machault;359;5
77268;Magny-le-Hongre;3 576;12,4
77269;Maincy;862;5,8
77276;Mareuil-lès-Meaux;941;2,2
77277;Marles-en-Brie;714;2,8
77279;Marolles-sur-Seine;728;1,5
77280;Mary-sur-Marne;480;2,5
77283;May-en-Multien;;
77284;Meaux;17 702;3,1
77285;Le Mée-sur-Seine;4 978;1,8
77288;Melun;14 218;3,7
77290;Méry-sur-Marne;352;6,8
77291;Le Mesnil-Amelot;244;6,1
77292;Messy;501;3,6
77293;Misy-sur-Yonne;544;2,6
77294;Mitry-Mory;6 182;1,7
77295;Moisenay;604;2,3
77296;Moissy-Cramayel;5 131;0,6
77300;Montceaux-lès-Meaux;;
77302;Montcourt-Fromonville;881;1,6
77305;Montereau-Fault-Yonne;5 368;4,8
77307;Montévrain;6 156;0,9
77308;Montgé-en-Goële;348;5,7
77309;Monthyon;;
77311;Montigny-Lencoup;642;4,7
77312;Montigny-sur-Loing;1 624;3,4
77315;Montry;1 659;2,7
77316;Moret-Loing-et-Orvanne;6 208;3
77317;Mormant;1 775;4,5
77318;Mortcerf;628;2,5
77320;Mouroux;2 344;2,7
77321;Mousseaux-lès-Bray;;
77322;Moussy-le-Neuf;1 199;2,8
77323;Moussy-le-Vieux;;
77326;Nandy;;
77327;Nangis;2 660;3,7
77329;Nanteau-sur-Lunain;328;4,9
77330;Nanteuil-lès-Meaux;2 703;1,8
77331;Nanteuil-sur-Marne;;
77333;Nemours;4 442;5,7
77335;Chauconin-Neufmontiers;878;2,2
77336;Neufmoutiers-en-Brie;445;2,9
77337;Noisiel;3 549;0,5
77339;Noisy-sur-École;1 080;2,1
77343;Ocquerre;198;5,6
77344;Oissery;;
77345;Orly-sur-Morin;330;4,2
77347;Les Ormes-sur-Voulzie;410;2,9
77349;Othis;2 329;1,1
77350;Ozoir-la-Ferrière;7 829;1,1
77352;Ozouer-le-Voulgis;809;3,3
77353;Paley;;
77354;Pamfou;555;5,8
77357;Pécy;;
77359;Perthes;964;4,7
77363;Le Pin;672;4
77370;Poligny;456;2,6
77371;Pommeuse;1 325;3,4
77372;Pomponne;1 516;2,5
77373;Pontault-Combault;13 120;1,3
77374;Pontcarré;944;3,4
77377;Presles-en-Brie;951;2,8
77378;Pringy;1 453;1,9
77379;Provins;4 647;5
77382;Quincy-Voisins;2 220;2,7
77384;Réau;589;5,4
77385;Rebais;885;3,8
77386;Recloses;431;4,9
77388;Reuil-en-Brie;375;5,3
77389;La Rochette;1 635;2
77390;Roissy-en-Brie;6 884;0,9
77393;Rozay-en-Brie;1 183;5,5
77397;Saâcy-sur-Marne;949;4,3
77398;Sablonnières;;
77400;Saint-Augustin;862;3
77401;Sainte-Aulde;;
77404;Sainte-Colombe;802;3,9
77405;Saint-Cyr-sur-Morin;938;5
77406;Saint-Denis-lès-Rebais;451;2,9
77407;Saint-Fargeau-Ponthierry;5 672;1,7
77410;Saint-Germain-Laxis;302;7,3
77413;Saint-Germain-sur-Morin;1 520;1,9
77415;Saint-Jean-les-Deux-Jumeaux;566;6,2
77418;Saint-Loup-de-Naud;;
77419;Saint-Mammès;1 562;2,4
77420;Saint-Mard;1 451;3,2
77425;Saint-Martin-en-Bière;394;5,8
77430;Saint-Pathus;2 219;1
77431;Saint-Pierre-lès-Nemours;2 418;2,4
77432;Saint-Rémy-la-Vanne;466;3
77433;Beautheil-Saints;948;2,7
77435;Saint-Sauveur-sur-École;520;2,7
77437;Saint-Soupplets;1 225;2,8
77438;Saint-Thibault-des-Vignes;2 228;1,7
77440;Sammeron;489;4,1
77441;Samois-sur-Seine;1 154;3,4
77442;Samoreau;1 023;2
77445;Savigny-le-Temple;7 785;0,7
77447;Seine-Port;877;3,2
77449;Serris;4 114;4,6
77450;Servon;1 303;1,2
77453;Sivry-Courtry;485;2,3
77455;Soignolles-en-Brie;957;3,6
77456;Soisy-Bouy;;
77457;Solers;614;2,8
77458;Souppes-sur-Loing;2 241;5,6
77459;Sourdun;601;2,2
77462;Thieux;422;21,1
77463;Thomery;1 773;1,8
77464;Thorigny-sur-Marne;3 869;1,3
77465;Thoury-Férottes;;
77468;Torcy;6 089;0,7
77469;Touquin;552;2,9
77470;Tournan-en-Brie;3 130;4,3
77472;La Trétoire;231;5,6
77474;Trilbardou;398;8,3
77475;Trilport;1 983;1,8
77477;Ury;435;3,7
77478;Ussy-sur-Marne;475;5,3
77479;Vaires-sur-Marne;4 752;1
77480;Valence-en-Brie;366;4,1
77482;Varennes-sur-Seine;1 317;2,2
77483;Varreddes;883;1,6
77485;Le Vaudoué;477;4,2
77486;Vaudoy-en-Brie;;
77487;Vaux-le-Pénil;4 094;1,2
77490;Vendrest;335;6,6
77492;Verdelot;385;7,8
77493;Verneuil-l'Étang;1 066;3
77494;Vernou-la-Celle-sur-Seine;1 104;2,4
77495;Vert-Saint-Denis;2 885;0,4
77500;Villebéon;;
77504;Villemaréchal;547;2,6
77506;Villemer;;
77508;Villeneuve-le-Comte;827;4,7
77510;Villeneuve-Saint-Denis;524;2,5
77511;Villeneuve-sous-Dammartin;297;5,4
77512;Villeneuve-sur-Bellot;582;5,5
77513;Villenoy;1 924;1,6
77514;Villeparisis;9 393;1,3
77516;Ville-Saint-Jacques;;
77517;Villevaudé;816;5,8
77519;Villiers-Saint-Georges;472;6,1
77520;Villiers-sous-Grez;443;5
77521;Villiers-sur-Morin;946;5,1
77527;Voinsles;269;4,5
77529;Voulangis;702;2,6
77531;Voulx;913;4,9
77533;Vulaines-sur-Seine;1 142;2,5
78003;Ablis;1 356;2,2
78005;Achères;5 568;0,8
78006;Adainville;434;3,5
78007;Aigremont;;
78015;Andrésy;5 199;0,6
78020;Arnouville-lès-Mantes;;
78029;Aubergenville;3 440;0,5
78030;Auffargis;901;2,1
78033;Aulnay-sur-Mauldre;;
78043;Bailly;1 623;2,6
78048;Bazainville;638;1,9
78049;Bazemont;;
78057;Bennecourt;879;5,7
78062;Beynes;3 057;0,9
78068;Blaru;412;4,1
78073;Bois-d'Arcy;5 961;0,5
78077;La Boissière-École;392;4,3
78084;Boissy-sans-Avoir;274;4
78087;Bonnelles;;
78089;Bonnières-sur-Seine;1 526;3,6
78090;Bouafle;993;2,3
78092;Bougival;3 791;1,8
78104;Breuil-Bois-Robert;;
78107;Bréval;913;3,9
78108;Les Bréviaires;495;2,4
78117;Buc;2 342;0,6
78120;Bullion;773;2,3
78123;Carrières-sous-Poissy;5 439;1
78124;Carrières-sur-Seine;5 475;0,8
78126;La Celle-Saint-Cloud;5 888;0,8
78128;Cernay-la-Ville;710;2,8
78133;Chambourcy;2 137;1,5
78138;Chanteloup-les-Vignes;2 273;1
78146;Chatou;11 853;0,8
78152;Chavenay;;
78158;Le Chesnay-Rocquencourt;14 424;1,2
78160;Chevreuse;2 532;1,8
78162;Choisel;280;5,7
78164;Clairefontaine-en-Yvelines;397;3,8
78165;Les Clayes-sous-Bois;6 070;0,6
78168;Coignières;1 167;1,5
78171;Condé-sur-Vesgre;580;3,1
78172;Conflans-Sainte-Honorine;12 799;1
78189;Crespières;774;2,5
78190;Croissy-sur-Seine;4 159;0,7
78192;Dammartin-en-Serve;;
78193;Dampierre-en-Yvelines;523;4,6
78206;Ecquevilly;1 492;1,2
78208;Élancourt;9 066;0,8
78209;Émancé;412;4,9
78217;Épône;2 435;2,8
78220;Les Essarts-le-Roi;2 587;2,2
78224;L'Étang-la-Ville;2 042;0,6
78233;Feucherolles;1 222;1,6
78238;Flins-sur-Seine;1 076;1
78239;Follainville-Dennemont;829;2,1
78242;Fontenay-le-Fleury;5 227;0,7
78246;Fontenay-Saint-Père;472;5,7
78255;Freneuse;1 537;2,9
78262;Galluis;562;3,6
78263;Gambais;1 176;2,7
78265;Garancières;1 109;1,4
78267;Gargenville;2 807;1,1
78269;Gazeran;555;2,3
78276;Gommecourt;326;3,7
78281;Goussonville;304;5,3
78289;Grosrouvre;545;3,1
78290;Guernes;511;4,9
78291;Guerville;946;5,1
78297;Guyancourt;6 535;0,7
78299;Hardricourt;999;1,1
78307;Hermeray;533;4,1
78310;Houdan;1 888;6,9
78311;Houilles;13 833;0,9
78314;Issou;1 446;1
78317;Jambville;338;3,6
78320;Notre-Dame-de-la-Mer;345;5,2
78321;Jouars-Pontchartrain;2 298;0,9
78322;Jouy-en-Josas;3 032;1,6
78325;Jumeauville;;
78327;Juziers;1 847;1,4
78329;Lainville-en-Vexin;;
78334;Lévis-Saint-Nom;753;3,1
78335;Limay;4 846;2,8
78337;Limetz-Villez;947;1,8
78343;Les Loges-en-Josas;552;2,4
78346;Longnes;702;3,7
78350;Louveciennes;2 746;0,9
78356;Magny-les-Hameaux;2 741;0,8
78358;Maisons-Laffitte;10 937;0,9
78361;Mantes-la-Jolie;11 413;3,2
78362;Mantes-la-Ville;6 027;1,6
78367;Mareil-Marly;;
78368;Mareil-sur-Mauldre;;
78372;Marly-le-Roi;7 095;0,7
78380;Maule;2 485;2,7
78381;Maulette;434;4,4
78382;Maurecourt;;
78383;Maurepas;7 777;0,7
78384;Médan;;
78389;Méré;791;1,8
78396;Le Mesnil-le-Roi;2 138;1
78397;Le Mesnil-Saint-Denis;2 876;1,1
78398;Les Mesnuls;469;3,8
78401;Meulan-en-Yvelines;3 531;2,2
78402;Mézières-sur-Seine;1 510;2
78403;Mézy-sur-Seine;1 064;1,1
78410;Moisson;531;3
78415;Montainville;;
78418;Montesson;5 573;0,8
78420;Montfort-l'Amaury;1 321;4,4
78423;Montigny-le-Bretonneux;11 520;0,3
78431;Morainvilliers;1 130;1,9
78440;Les Mureaux;7 180;1,3
78442;Neauphle-le-Château;;
78451;Nézel;;
78455;Noisy-le-Roi;3 041;0,9
78460;Oinville-sur-Montcient;545;2,4
78465;Orgerus;1 171;3,8
78466;Orgeval;2 685;1
78470;Orphin;398;5,3
78481;Le Pecq;6 089;0,8
78486;Le Perray-en-Yvelines;2 987;2,2
78490;Plaisir;10 542;0,5
78497;Poigny-la-Forêt;468;2,6
78498;Poissy;13 012;0,9
78501;Porcheville;1 031;2,5
78502;Le Port-Marly;1 829;0,8
78506;Prunay-en-Yvelines;423;6,9
78513;La Queue-les-Yvelines;1 083;2,6
78517;Rambouillet;11 156;1,4
78520;Richebourg;547;4,8
78522;Rochefort-en-Yvelines;491;2,2
78528;Rolleboise;184;8,7
78531;Rosny-sur-Seine;2 446;3,6
78537;Saint-Arnoult-en-Yvelines;2 644;1,2
78545;Saint-Cyr-l'École;7 061;1,1
78551;Saint-Germain-en-Laye;16 885;1,5
78557;Saint-Hilarion;455;2,6
78562;Saint-Léger-en-Yvelines;729;4
78564;Saint-Martin-de-Bréthencourt;;
78567;Saint-Martin-la-Garenne;470;4,5
78569;Sainte-Mesme;409;2,7
78571;Saint-Nom-la-Bretèche;2 093;1,8
78575;Saint-Rémy-lès-Chevreuse;3 329;4,1
78586;Sartrouville;18 219;0,8
78591;Septeuil;1 060;3,3
78601;Sonchamp;;
78616;Thoiry;590;4,2
78621;Trappes;6 289;1,1
78623;Le Tremblay-sur-Mauldre;;
78624;Triel-sur-Seine;4 989;1,1
78638;Vaux-sur-Seine;2 019;1,8
78640;Vélizy-Villacoublay;8 893;1,1
78642;Verneuil-sur-Seine;5 116;0,4
78643;Vernouillet;2 961;0,9
78644;La Verrière;;
78646;Versailles;33 516;1,1
78650;Le Vésinet;6 940;0,9
78668;La Villeneuve-en-Chevrie;;
78672;Villennes-sur-Seine;2 423;1
78674;Villepreux;4 139;0,3
78683;Villiers-Saint-Frédéric;;
78686;Viroflay;7 038;0,8
78688;Voisins-le-Bretonneux;4 108;0,4
79001;L'Absie;592;10,3
79003;Aiffres;2 291;4,4
79005;Airvault;1 766;8,9
79007;Allonne;339;8,6
79008;Amailloux;;
79010;Arçais;457;5,3
79012;Ardin;649;3,9
79013;Argentonnay;1 613;6,4
79014;Loretz-d'Argenton;1 440;6
79016;Assais-les-Jumeaux;435;7,8
79020;Augé;457;3,7
79024;Azay-le-Brûlé;841;2,4
79025;Azay-sur-Thouet;570;7
79029;Beaulieu-sous-Parthenay;332;7,5
79030;Beaussais-Vitré;453;3,3
79031;Beauvoir-sur-Niort;893;2,7
79032;Béceleuf;308;5,2
79034;Bessines;825;2,2
79038;Boismé;591;7,4
79046;Le Bourdet;;
79047;Boussais;259;5,8
79048;La Crèche;2 740;1,7
79049;Bressuire;8 874;2,9
79056;Brion-près-Thouet;;
79057;Brioux-sur-Boutonne;734;4,1
79059;Le Busseau;436;7,8
79061;Celles-sur-Belle;1 647;3
79062;Cerizay;1 735;3,7
79063;Val en Vignes;1 029;7,7
79064;Fontivillié;;
79066;Champdeniers;872;5,8
79069;Chanteloup;453;4
79071;La Chapelle-Bertrand;236;5,9
79076;La Chapelle-Saint-Laurent;900;4,2
79077;Beugnon-Thireuil;471;8,7
79078;Plaine-d'Argenson;486;4,1
79079;Mauléon;3 544;3,8
79080;Châtillon-sur-Thouet;1 216;2,7
79081;Chauray;3 011;1,1
79083;Chef-Boutonne;1 493;5,4
79084;Chenay;279;9,7
79086;Cherveux;790;2
79087;Chey;317;7,6
79088;Chiché;805;5,7
79090;Chizé;418;7,2
79091;Cirières;430;4,9
79094;Clessé;474;6,1
79095;Clussais-la-Pommeraie;;
79096;Combrand;522;2,5
79100;Coulon;1 226;2,9
79101;Coulonges-sur-l'Autize;1 217;6,7
79102;Coulonges-Thouarsais;227;5,7
79103;Courlay;1 158;4,5
79105;Les Châteliers;266;8,6
79106;Couture-d'Argenson;265;11,7
79108;Doux;;
79109;Échiré;1 558;1,9
79111;Ensigné;;
79114;Exireuil;676;1,6
79115;Exoudun;340;10,3
79116;Faye-l'Abbesse;501;5
79119;Fenioux;391;7,4
79120;La Ferrière-en-Parthenay;424;8
79121;Fomperron;214;7
79123;La Forêt-sur-Sèvre;1 106;5
79125;Fors;777;1,4
79127;La Foye-Monjault;383;3,1
79130;Frontenay-Rohan-Rohan;1 311;1,7
79133;Germond-Rouvre;;
79134;Glénay;;
79135;Gourgé;540;4,6
79136;Alloinay;542;6,1
79137;Granzay-Gript;;
79140;Valdelaume;;
79147;Largeasse;388;5,7
79148;Lezay;1 014;6,3
79150;Limalonges;532;5,5
79154;Loubillé;;
79156;Louin;412;7,5
79157;Louzy;565;2,5
79162;Magné;1 435;1,4
79166;Marigny;392;4,6
79167;Marnes;;
79170;Mauzé-sur-le-Mignon;1 486;2,2
79172;Mazières-en-Gâtine;558;4,8
79174;Melle;2 847;3,7
79175;Melleran;;
79176;Ménigoute;458;6,1
79179;Moncoutant-sur-Sèvre;2 480;5,9
79184;La Mothe-Saint-Héray;837;6,3
79185;Aigondigné;2 036;1,8
79189;Nanteuil;795;2,3
79190;Neuvy-Bouin;282;10,3
79191;Niort;29 997;3,2
79195;Nueil-les-Aubiers;2 178;4,3
79196;Plaine-et-Vallées;1 351;7,7
79201;Pamproux;869;4,9
79202;Parthenay;5 591;5,8
79203;Pas-de-Jeu;;
79207;La Petite-Boissière;;
79208;La Peyratte;528;5,5
79210;Le Pin;;
79213;Pompaire;927;2,6
79216;Prahecq;1 021;3
79217;Prailles-La Couarde;460;5,7
79220;Prin-Deyrançon;;
79226;Le Retail;190;8,4
79230;Rom;485;3,3
79235;Saint-Amand-sur-Sèvre;649;6,8
79236;Saint-André-sur-Sèvre;319;3,4
79239;Saint-Aubin-le-Cloud;844;4,6
79242;Voulmentin;514;3,7
79249;Saint-Gelais;979;1,1
79253;Saint-Georges-de-Noisné;369;5,4
79255;Saint-Germain-de-Longue-Chaume;202;5,4
79257;Saint-Hilaire-la-Palud;899;5,9
79258;Saint-Jacques-de-Thouars;221;6,3
79259;Saint-Jean-de-Thouars;647;4
79263;Saint-Laurs;;
79265;Saint-Léger-de-Montbrun;543;2,4
79268;Saint-Loup-Lamairé;634;7,4
79270;Saint-Maixent-l'École;2 811;4,6
79276;Saint-Martin-de-Saint-Maixent;509;2,2
79277;Saint-Martin-de-Sanzay;521;5,2
79280;Saint Maurice Étusson;439;5,9
79281;Saint-Maxire;;
79285;Saint-Pardoux-Soutiers;854;5
79286;Saint-Paul-en-Gâtine;260;6,5
79289;Saint-Pierre-des-Échaubrognes;612;2,5
79290;Saint-Pompain;452;6
79295;Saint-Romans-lès-Melle;338;4,1
79297;Sainte-Soline;256;6,3
79298;Saint-Symphorien;884;1,9
79299;Saint-Varent;1 188;4,8
79300;Sainte-Verge;731;3,4
79301;Saint-Vincent-la-Châtre;317;6,6
79302;Saivres;668;2,7
79307;Sauzé-Vaussais;943;6,6
79310;Secondigné-sur-Belle;;
79311;Secondigny;996;8,9
79320;Surin;;
79322;Le Tallud;902;2,7
79326;Thénezay;777;10,6
79329;Thouars;7 241;5,2
79334;Val-du-Mignon;538;4,3
79337;Le Vanneau-Irleau;495;4,8
79339;Vasles;1 035;6,3
79342;Vernoux-en-Gâtine;383;4,4
79345;Verruyes;484;6,2
79347;Viennay;;
79351;Villiers-en-Plaine;751;1,5
79354;Vouhé;200;6,5
79355;Vouillé;1 615;1,8
80001;Abbeville;9 177;5
80004;Acheux-en-Vimeu;;
80009;Ailly-le-Haut-Clocher;;
80010;Ailly-sur-Noye;1 240;3,3
80011;Ailly-sur-Somme;1 269;1,7
80013;Airaines;816;4
80016;Albert;4 596;4,7
80019;Allery;;
80021;Amiens;56 248;3
80029;Arrest;444;5,6
80031;Arvillers;374;3,7
80034;Athies;276;7,6
80039;Ault;2 261;4,1
80047;Aveluy;;
80062;Beaucamps-le-Vieux;636;6,6
80063;Beauchamps;445;2,7
80070;Beauquesne;583;3,8
80071;Beauval;889;3,5
80086;Bernaville;445;4,7
80092;Bertangles;;
80093;Berteaucourt-les-Dames;498;4,8
80096;Béthencourt-sur-Mer;460;3,5
80101;Beuvraignes;;
80109;Le Boisle;;
80110;Boismont;311;4,8
80126;Bouttencourt;478;3,8
80127;Bouvaincourt-sur-Bresle;349;3,2
80129;Bouzincourt;;
80131;Boves;1 532;2,1
80136;Bray-sur-Somme;584;3,1
80141;Brie;182;7,1
80144;Brouchy;;
80162;Caix;347;7,2
80163;Cambron;355;3,4
80164;Camon;1 693;1,7
80166;Canaples;284;4,6
80168;Candas;439;2,7
80172;Cappy;327;7
80177;Cartigny;;
80182;Cayeux-sur-Mer;3 492;2,9
80184;Cerisy;317;6,6
80186;Chaulnes;815;3,3
80190;Chépy;443;2,7
80204;Combles;373;4,6
80205;Condé-Folie;473;4,4
80211;Conty;723;4,1
80212;Corbie;2 354;3,4
80222;Crécy-en-Ponthieu;742;7,3
80228;Le Crotoy;3 205;2,3
80234;Daours;354;3,4
80235;Dargnies;540;4,6
80236;Davenescourt;272;4,8
80240;Doingt;726;3,9
80241;Domart-en-Ponthieu;514;6,4
80242;Domart-sur-la-Luce;189;6,3
80247;Dompierre-Becquincourt;305;5,2
80248;Dompierre-sur-Authie;309;3,6
80253;Doullens;2 604;7,2
80256;Dreuil-lès-Amiens;;
80261;Dury;577;3,3
80271;Épehy;482;6
80274;Eppeville;782;4,5
80279;Ercheu;342;7,3
80284;Esmery-Hallon;366;4,1
80296;L'Étoile;550;4,4
80303;Favières;302;5
80308;Feuquières-en-Vimeu;1 093;3,8
80310;Fienvillers;;
80318;Flixecourt;1 254;6,2
80328;Fontaine-sur-Somme;337;6,5
80333;Fort-Mahon-Plage;4 660;1,7
80338;Fouilloy;720;1,7
80360;Fressenneville;1 033;4,6
80366;Fricourt;219;5,5
80368;Friville-Escarbotin;2 022;4,8
80373;Gamaches;1 157;6,1
80406;Hallencourt;629;5,4
80410;Ham;1 705;5,2
80417;Harbonnières;565;5
80436;Hescamps;291;5,5
80438;Heudicourt;260;5
80442;Hombleux;502;2,4
80443;Hornoy-le-Bourg;794;4,4
